2025-06-02 22:34:08,388 - __main__ - INFO - Pipeline started. Project Root: C:\Users\Larry\Documents\horse_racing_project
2025-06-02 22:34:08,388 - __main__ - INFO - Using settings: RAW_DATA_DIR=C:\Users\Larry\Documents\horse_racing_project\data\raw, PROCESSED_DATA_DIR=C:\Users\Larry\Documents\horse_racing_project\data\processed, CACHE_DIR=C:\Users\Larry\Documents\horse_racing_project\data\cache
2025-06-02 22:34:08,388 - __main__ - INFO - === Starting Horse Racing Data Pipeline ===
2025-06-02 22:34:08,389 - __main__ - INFO - Searching for DRF files in: C:\Users\Larry\Documents\horse_racing_project\data\raw with pattern: '*DRF'
2025-06-02 22:34:08,391 - __main__ - INFO - Using DRF file: CDX0503.DRF
2025-06-02 22:34:08,391 - __main__ - INFO - --- Step 1: Parsing DRF file (using src/parsers/bris_spec_new.py) ---
2025-06-02 22:34:08,392 - src.parsers.bris_spec_new - INFO - --- bris_spec_new.main() starting ---
2025-06-02 22:34:08,392 - src.parsers.bris_spec_new - INFO - Processing DRF file provided as argument: C:\Users\Larry\Documents\horse_racing_project\data\raw\CDX0503.DRF
2025-06-02 22:34:08,392 - src.parsers.bris_spec_new - INFO - Loading specification cache from: C:\Users\Larry\Documents\horse_racing_project\data\cache\bris_spec.pkl
2025-06-02 22:34:08,395 - src.parsers.bris_spec_new - INFO - Parsing field types from: C:\Users\Larry\Documents\horse_racing_project\data\raw\bris_dict.txt
2025-06-02 22:34:08,407 - src.parsers.bris_spec_new - INFO - Parsed types for 190 fields from bris_dict.txt.
2025-06-02 22:34:08,408 - src.parsers.bris_spec_new - INFO - 
Attempting to parse CDX0503.DRF as comma-delimited...
2025-06-02 22:34:08,408 - src.parsers.bris_spec_new - INFO - Excluding columns starting with 'reserved'. Using 1321 out of 1435 columns.
2025-06-02 22:34:08,515 - src.parsers.bris_spec_new - INFO - Parsing successful. Read 187 lines from CDX0503.DRF.
2025-06-02 22:34:08,516 - src.parsers.bris_spec_new - INFO - 
Identifying column types using parsed bris_dict.txt info...
2025-06-02 22:34:08,566 - src.parsers.bris_spec_new - INFO - Identified 123 numeric columns using spec.
2025-06-02 22:34:08,566 - src.parsers.bris_spec_new - INFO - Identified 21 date columns using spec.
2025-06-02 22:34:08,567 - src.parsers.bris_spec_new - INFO - 
Attempting data type conversions...
2025-06-02 22:34:08,569 - src.parsers.bris_spec_new - INFO - Converting 123 columns to numeric...
2025-06-02 22:34:08,593 - src.parsers.bris_spec_new - INFO - Successfully converted 123 numeric columns.
2025-06-02 22:34:08,594 - src.parsers.bris_spec_new - INFO - Converting 21 columns to datetime...
2025-06-02 22:34:08,605 - src.parsers.bris_spec_new - INFO - Successfully converted 21 date columns.
2025-06-02 22:34:08,620 - src.parsers.bris_spec_new - INFO - 
Saving the processed data to Parquet file: C:\Users\Larry\Documents\horse_racing_project\data\processed\parsed_race_data_full.parquet
2025-06-02 22:34:08,787 - src.parsers.bris_spec_new - INFO - 
Successfully saved final data to: C:\Users\Larry\Documents\horse_racing_project\data\processed\parsed_race_data_full.parquet
2025-06-02 22:34:08,787 - src.parsers.bris_spec_new - INFO - Final DataFrame shape: (187, 1332)
2025-06-02 22:34:08,787 - src.parsers.bris_spec_new - INFO - Final DataFrame Info:
2025-06-02 22:34:08,788 - src.parsers.bris_spec_new - INFO - --- bris_spec_new.main() finished ---
2025-06-02 22:34:08,790 - __main__ - INFO - --- Step 1: Parsing DRF file completed ---
2025-06-02 22:34:08,791 - __main__ - INFO - --- Step 2: Creating current race info ---
2025-06-02 22:34:08,856 - src.transformers.current_race_info - INFO - --- Creating Current Race Info File (2025-06-02 22:34:08 EDT) ---
2025-06-02 22:34:08,857 - src.transformers.current_race_info - INFO - Loading wide format data from: C:\Users\Larry\Documents\horse_racing_project\data\processed\parsed_race_data_full.parquet
2025-06-02 22:34:09,007 - src.transformers.current_race_info - INFO - Loaded wide data with shape: (187, 1332)
2025-06-02 22:34:09,013 - src.transformers.current_race_info - INFO - 
Dropping 1018 wide workout/past performance columns...
2025-06-02 22:34:09,026 - src.transformers.current_race_info - INFO - DataFrame shape after dropping columns: (187, 335)
2025-06-02 22:34:09,027 - src.transformers.current_race_info - INFO - Number of columns actually dropped: 997
2025-06-02 22:34:09,028 - src.transformers.current_race_info - INFO - 
Saving current race info data to: C:\Users\Larry\Documents\horse_racing_project\data\processed\current_race_info.parquet
2025-06-02 22:34:09,068 - src.transformers.current_race_info - INFO - Save complete.
2025-06-02 22:34:09,069 - src.transformers.current_race_info - INFO - 
Output DataFrame Info:
2025-06-02 22:34:09,069 - src.transformers.current_race_info - INFO - 
--- Script Finished (2025-06-02 22:34:09 EDT) ---
2025-06-02 22:34:09,072 - __main__ - INFO - --- Step 2: Creating current race info completed ---
2025-06-02 22:34:09,072 - __main__ - INFO - --- Step 3: Transforming workouts ---
2025-06-02 22:34:09,072 - src.transformers.transform_workouts - INFO - --- Starting Workout Data Reshaping (2025-06-02 22:34:09 EDT) ---
2025-06-02 22:34:09,184 - src.transformers.transform_workouts - INFO - Using ID Variables: ['track', 'race', 'post_position', 'horse_name']
2025-06-02 22:34:09,184 - src.transformers.transform_workouts - INFO - Reshaping workout data using specification (Field# -> Actual Column Label)...
2025-06-02 22:34:09,199 - src.transformers.transform_workouts - INFO - Concatenating data for all workouts...
2025-06-02 22:34:09,203 - src.transformers.transform_workouts - INFO - Raw concatenated workout data shape: (2244, 14)
2025-06-02 22:34:09,213 - src.transformers.transform_workouts - INFO - Saving long format workout data to: C:\Users\Larry\Documents\horse_racing_project\data\processed\workouts_long_format.parquet
2025-06-02 22:34:09,225 - src.transformers.transform_workouts - INFO - Save complete.
2025-06-02 22:34:09,226 - src.transformers.transform_workouts - INFO - Output DataFrame Info:
2025-06-02 22:34:09,229 - src.transformers.transform_workouts - INFO - --- Workout Reshaping Script Finished (2025-06-02 22:34:09 EDT) ---
2025-06-02 22:34:09,232 - __main__ - INFO - --- Step 3: Transforming workouts completed ---
2025-06-02 22:34:09,233 - __main__ - INFO - --- Step 4: Transforming past starts ---
2025-06-02 22:34:09,233 - src.transformers.transform_past_starts - INFO - --- Starting Past Performance Data Reshaping (2025-06-02 22:34:09 EDT) ---
2025-06-02 22:34:09,340 - src.transformers.transform_past_starts - INFO - Using ID Variables: ['track', 'race', 'post_position', 'horse_name']
2025-06-02 22:34:09,341 - src.transformers.transform_past_starts - INFO - Reshaping past performance data using specification and pd.melt...
2025-06-02 22:34:09,771 - src.transformers.transform_past_starts - INFO - Joining 94 melted metric DataFrames...
2025-06-02 22:34:09,771 - src.transformers.transform_past_starts - INFO -   Starting join with 'pp_race_date' (1870 rows)
2025-06-02 22:34:09,772 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_days_since_prev' (1683 rows)
2025-06-02 22:34:09,776 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 7)
2025-06-02 22:34:09,777 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_track_code' (1870 rows)
2025-06-02 22:34:09,781 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 8)
2025-06-02 22:34:09,782 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_track_code_bris' (1870 rows)
2025-06-02 22:34:09,786 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 9)
2025-06-02 22:34:09,786 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_race_num' (1870 rows)
2025-06-02 22:34:09,790 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 10)
2025-06-02 22:34:09,790 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_track_condition' (1870 rows)
2025-06-02 22:34:09,794 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 11)
2025-06-02 22:34:09,794 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_distance' (1870 rows)
2025-06-02 22:34:09,799 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 12)
2025-06-02 22:34:09,800 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_surface' (1870 rows)
2025-06-02 22:34:09,804 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 13)
2025-06-02 22:34:09,806 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_chute_indicator' (1870 rows)
2025-06-02 22:34:09,810 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 14)
2025-06-02 22:34:09,810 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_num_entrants' (1870 rows)
2025-06-02 22:34:09,814 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 15)
2025-06-02 22:34:09,815 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_post_position' (1870 rows)
2025-06-02 22:34:09,819 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 16)
2025-06-02 22:34:09,819 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_equipment' (1870 rows)
2025-06-02 22:34:09,823 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 17)
2025-06-02 22:34:09,824 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_racename' (1870 rows)
2025-06-02 22:34:09,828 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 18)
2025-06-02 22:34:09,830 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_medication' (1870 rows)
2025-06-02 22:34:09,834 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 19)
2025-06-02 22:34:09,836 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_trip_comment' (1870 rows)
2025-06-02 22:34:09,839 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 20)
2025-06-02 22:34:09,840 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_winner_name' (1870 rows)
2025-06-02 22:34:09,845 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 21)
2025-06-02 22:34:09,847 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_second_name' (1870 rows)
2025-06-02 22:34:09,850 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 22)
2025-06-02 22:34:09,852 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_third_name' (1870 rows)
2025-06-02 22:34:09,857 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 23)
2025-06-02 22:34:09,858 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_winner_weight' (1870 rows)
2025-06-02 22:34:09,862 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 24)
2025-06-02 22:34:09,863 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_second_weight' (1870 rows)
2025-06-02 22:34:09,867 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 25)
2025-06-02 22:34:09,869 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_third_weight' (1870 rows)
2025-06-02 22:34:09,873 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 26)
2025-06-02 22:34:09,873 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_winner_margin' (1870 rows)
2025-06-02 22:34:09,878 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 27)
2025-06-02 22:34:09,879 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_second_margin' (1870 rows)
2025-06-02 22:34:09,884 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 28)
2025-06-02 22:34:09,885 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_third_margin' (1870 rows)
2025-06-02 22:34:09,889 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 29)
2025-06-02 22:34:09,891 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_extra_comment' (1870 rows)
2025-06-02 22:34:09,895 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 30)
2025-06-02 22:34:09,896 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_weight_carried' (1870 rows)
2025-06-02 22:34:09,901 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 31)
2025-06-02 22:34:09,902 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_odds' (1870 rows)
2025-06-02 22:34:09,906 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 32)
2025-06-02 22:34:09,908 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_entry_indicator' (1870 rows)
2025-06-02 22:34:09,912 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 33)
2025-06-02 22:34:09,914 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_race_classification' (1870 rows)
2025-06-02 22:34:09,918 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 34)
2025-06-02 22:34:09,919 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_claiming_price' (1870 rows)
2025-06-02 22:34:09,923 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 35)
2025-06-02 22:34:09,924 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_purse' (1870 rows)
2025-06-02 22:34:09,928 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 36)
2025-06-02 22:34:09,929 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_start_call_pos' (1870 rows)
2025-06-02 22:34:09,934 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 37)
